Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2485.37419316],[-8.79721581]
600,[2504.55232201],[-10.25769734]
700,[2427.65208953],[-11.26710238]
800,[2407.31363251],[-13.42008933]
900,[2418.6088414],[-15.29764515]
1000,[2496.00872534],[-16.65435753]
1100,[2457.78317368],[-18.39034792]
