Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2398868.92361894],[-72.17192876]
600,[2095391.36379631],[-76.50239056]
700,[1848333.21096479],[-81.21474052]
800,[1670411.61013658],[-84.03057818]
900,[1479416.12852022],[-87.80520565]
1000,[1365783.7056634],[-90.48919449]
1100,[1230642.64118145],[-93.68438702]
