Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3023345.84182371],[-90.42637882]
600,[2533475.28393095],[-93.24578006]
700,[2196691.30793199],[-96.61762247]
800,[1933330.0531136],[-99.18508069]
900,[1674520.67352332],[-102.40303292]
1000,[1518215.43925996],[-105.1310918]
1100,[1357319.05358206],[-108.11041624]
