Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19661161.36390343],[-61.33253616]
150,[8684005.35343798],[-65.15867128]
250,[5922569.52342984],[-74.26139582]
350,[4477955.52814123],[-81.29589327]
450,[4330539.30330642],[-92.57784515]
550,[3520733.62240042],[-97.88196621]
650,[2694943.4336013],[-102.79403845]
750,[2529053.08698234],[-105.53989131]
850,[2048857.78624],[-110.07368928]
950,[1889512.75000876],[-112.76826486]
1050,[1646071.75901176],[-117.61126154]
