Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[23081436.57076597],[-62.2105433]
150,[8726178.27371637],[-68.86561489]
250,[5611794.65009024],[-78.47586716]
350,[4221075.49961096],[-83.70810148]
450,[3412894.88801299],[-89.51558555]
550,[2821623.43332562],[-93.83702684]
650,[2378861.43629248],[-98.47685802]
750,[2057582.14405064],[-102.53140992]
850,[1802318.18973379],[-105.48380978]
950,[1648253.35187167],[-108.04834993]
1050,[1475660.50401357],[-112.5727063]
