Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3041677.21867408],[-82.33871041]
600,[2560786.4069453],[-86.58399706]
700,[2217591.73085404],[-90.76801404]
800,[1971892.33932661],[-93.43759067]
900,[1707901.30709347],[-96.7275218]
1000,[1545540.60804007],[-99.91707919]
1100,[1389329.04282998],[-102.69601227]
