Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5703393.58357138],[-18.15295513]
150,[3630732.67480839],[-46.63697147]
250,[2750252.0071965],[-52.00083546]
350,[2251228.95196409],[-58.25987535]
450,[1911187.54435581],[-63.34804911]
550,[1669568.34078122],[-67.76636536]
650,[1461099.37835286],[-71.814628]
750,[1312906.26775432],[-75.46627135]
850,[1180069.76652412],[-78.99238127]
950,[1096648.7202767],[-81.5305118]
1050,[1016216.51986985],[-84.29135693]
