Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[12972953.97559856],[-11.96853079]
150,[8628731.98840296],[-39.43072431]
250,[5673316.48591521],[-33.15218907]
350,[4307963.80174742],[-28.79387211]
450,[5422889.29474585],[-67.82202472]
550,[4755102.23009254],[-73.62861779]
650,[4150520.4419993],[-80.36269935]
750,[3753306.33111917],[-85.04809876]
850,[3300548.0005086],[-89.84899403]
950,[3036940.47089027],[-94.18488163]
1050,[2808949.47601047],[-98.49552194]
