Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5892138.31337582],[-18.08777436]
150,[3764884.74101507],[-47.19742225]
250,[2833967.04149202],[-52.85690904]
350,[2310390.70789087],[-58.98974474]
450,[1956544.84944225],[-64.13831108]
550,[1703976.79512638],[-68.68672847]
650,[1487726.98342709],[-72.85057836]
750,[1334272.98308351],[-76.44886896]
850,[1196385.36967249],[-79.92005611]
950,[1109009.85999788],[-82.24477221]
1050,[1009423.31111134],[-84.88979716]
