Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[11431874.88441679],[-16.50776808]
150,[4591415.95740901],[-10.88415433]
250,[2944885.05297288],[-6.46050174]
350,[2327022.66988269],[-5.69606882]
450,[2022539.75162131],[0.76519513]
550,[1767313.71770331],[-1.36701779]
650,[1649510.47703276],[-14.21697951]
750,[1482413.12194804],[-19.14237565]
850,[1319870.10058985],[-28.09941197]
950,[1187356.95389106],[-29.79864838]
1050,[1087395.72954303],[-31.96682039]
