Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4999091.44687537],[-7.73127575]
150,[3783596.78788272],[-38.52095168]
250,[3020276.27496281],[-45.1921295]
350,[2566997.33218776],[-51.95025433]
450,[2243354.12026005],[-57.59985467]
550,[2006705.22429786],[-63.38748938]
650,[1790059.08462384],[-68.93138014]
750,[1625382.36689394],[-73.48601239]
850,[1478031.45294981],[-78.18685075]
950,[1386225.55692062],[-81.61323692]
1050,[1302394.25558027],[-86.16422731]
