Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[13392457.72500106],[-12.01912555]
150,[8626197.97188704],[-11.85406164]
250,[9921156.27717089],[-45.55444132]
350,[8141704.34506031],[-55.26161005]
450,[6997690.08208865],[-66.3328758]
550,[6050112.9997241],[-74.26656135]
650,[5183013.8109103],[-82.73973729]
750,[4597437.40292119],[-88.20037168]
850,[4040763.85887101],[-94.55528506]
950,[3683420.29534391],[-100.05355749]
1050,[3296420.95599042],[-104.6329664]
