Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4361294.57795991],[-16.21710178]
150,[3027003.89776574],[-39.07680843]
250,[2452435.66911048],[-42.90095215]
350,[2127343.89280012],[-47.71941632]
450,[1895982.58289509],[-53.72448874]
550,[1717670.13479521],[-59.15555083]
650,[1553061.83423708],[-64.40681243]
750,[1425727.30015094],[-69.1622409]
850,[1303961.29958583],[-74.13672602]
950,[1227313.13856217],[-77.44138499]
1050,[1122172.25539099],[-80.90361613]
