Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6810379.34619945],[-29.27306703]
150,[3712091.10807114],[-52.94479721]
250,[2770607.11847967],[-54.54324928]
350,[2303091.12815526],[-58.61526999]
450,[1994927.17696458],[-63.05581184]
550,[1776591.42344088],[-67.67712392]
650,[1582329.9040856],[-72.12857831]
750,[1440889.18242244],[-76.43027244]
850,[1308916.34048929],[-80.76307692]
950,[1221905.93404047],[-83.651832]
1050,[1135066.09705709],[-87.24793993]
