Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5403462.05062895],[-33.98011644]
150,[3338150.46606062],[-44.30079031]
250,[2593583.45609071],[-49.59069014]
350,[2164252.01562613],[-56.17638876]
450,[1865581.57599221],[-62.1421585]
550,[1647891.15790656],[-67.81360633]
650,[1456839.08080862],[-73.08942968]
750,[1313863.52678039],[-77.36706837]
850,[1187884.43392452],[-82.2659065]
950,[1109372.23311897],[-85.63044547]
1050,[999156.43110034],[-90.18143805]
