Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6906726.07042738],[-15.6371601]
150,[4691712.7754272],[-40.91987798]
250,[3700359.22248876],[-46.88179386]
350,[3127176.22501538],[-52.87021846]
450,[2743416.04128811],[-58.73935621]
550,[2464566.79791403],[-64.14345572]
650,[2213425.57469719],[-69.483587]
750,[2018860.7859394],[-73.91134433]
850,[1834414.78240436],[-78.55033156]
950,[1716092.0795967],[-81.72159141]
1050,[1744505.5090958],[-89.26433714]
