Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10978562.51110296],[-19.246662]
150,[4604942.03317937],[-14.20032631]
250,[2856995.12254747],[-6.41967198]
350,[2288473.40466689],[-3.62248565]
450,[1913407.16195749],[0.72357237]
550,[1707586.24637865],[5.56504314]
650,[1651722.21887973],[-14.99001359]
750,[1446066.47324331],[-19.44686281]
850,[1321568.05182337],[-26.98896115]
950,[1209388.15144249],[-30.80549545]
1050,[1071554.08131217],[-32.16722672]
