Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5135170.40024127],[-16.60568786]
150,[4123735.80956615],[-21.49887721]
250,[3023866.34046263],[-4.53961009]
350,[2362229.35680393],[4.21319541]
450,[2022608.2184474],[3.85871631]
550,[1904067.48188783],[-1.39024543]
650,[1662959.03788962],[-8.22947254]
750,[1454456.25696806],[-10.46020987]
850,[1372503.9954874],[-21.6247961]
950,[1248204.42039258],[-25.99604063]
1050,[1090440.39985902],[-31.51827803]
