Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[8969942.5287216],[-5.06799708]
150,[7505206.67699913],[-18.60737548]
250,[5593610.26179921],[-15.70225281]
350,[6563896.96611778],[-44.60755692]
450,[5958742.63409972],[-55.26451971]
550,[5310487.32373978],[-64.80698621]
650,[4657316.85678934],[-73.50845295]
750,[4200379.09776354],[-80.64085779]
850,[3815068.09203674],[-87.06959664]
950,[3485253.16946486],[-93.10706174]
1050,[3140579.13914915],[-97.73847708]
