Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5364568.38383157],[-16.51637314]
150,[4186487.64501112],[-21.37442293]
250,[3055890.48273395],[-5.6567246]
350,[2392846.07121555],[8.36320644]
450,[2064678.77414505],[3.73465919]
550,[1918697.82808073],[0.79226911]
650,[1677905.29602493],[-9.31441027]
750,[1489888.23810295],[-11.15708108]
850,[1347297.98931527],[-21.72078973]
950,[1255667.5467522],[-27.12104545]
1050,[1110002.96042533],[-28.94143433]
