Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5416686.04388039],[-20.26425882]
150,[3403688.88526541],[-43.657642]
250,[2648522.69759451],[-48.23661348]
350,[2258803.98716916],[-53.65749554]
450,[1995415.06119221],[-58.93572545]
550,[1802789.38398659],[-64.29833364]
650,[1627999.40856303],[-69.66773953]
750,[1493908.13331504],[-74.48170685]
850,[1368124.49495799],[-79.53659677]
950,[1286541.08824772],[-83.11300418]
1050,[1188091.48313224],[-87.74880463]
