Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5321852.26940711],[-16.11523649]
150,[3398864.2617125],[-43.35161032]
250,[2647618.66797781],[-47.95521728]
350,[2251621.62312375],[-53.5363159]
450,[1986156.37888999],[-58.98167261]
550,[1792227.76728283],[-64.1057613]
650,[1619751.49489951],[-69.49790854]
750,[1489472.88360803],[-74.41210269]
850,[1365445.71437551],[-79.42140052]
950,[1288391.75166107],[-83.14642569]
1050,[1202916.93802154],[-86.82698097]
