Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[3724975.30124251],[-26.86732002]
150,[2304925.3076528],[-50.82617214]
250,[1696075.43302391],[-55.13581299]
350,[1372088.35102946],[-57.96737392]
450,[1173469.26637633],[-60.52166928]
550,[1037879.97202037],[-62.92455758]
650,[926414.12091505],[-65.27352233]
750,[848554.77623821],[-67.82199234]
850,[780449.82763817],[-70.32436231]
950,[735812.58196699],[-72.32575426]
1050,[686215.50752683],[-76.03738623]
