Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4979216.20479432],[-35.86555218]
150,[3144672.83552186],[-40.21934787]
250,[2533696.313024],[-43.21037757]
350,[2193710.83674792],[-48.42427528]
450,[1951842.26066239],[-54.43869845]
550,[1761874.46238806],[-59.99315233]
650,[1586689.02224194],[-65.32718642]
750,[1449334.6750139],[-69.94339224]
850,[1321981.34524196],[-74.81903827]
950,[1237625.91928706],[-77.93778031]
1050,[1142914.77819151],[-81.31844028]
