Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4489228.01952968],[-33.87961279]
150,[2922813.45350002],[-37.59868251]
250,[2392131.26077179],[-40.28791395]
350,[2097059.19926298],[-44.80940624]
450,[1886491.48862441],[-49.94163713]
550,[1723999.7415649],[-55.0722028]
650,[1570159.53671382],[-60.15533583]
750,[1450144.34649843],[-64.61619818]
850,[1333387.42614226],[-69.22109427]
950,[1255064.38015131],[-72.26784402]
1050,[1217114.3772416],[-78.50678567]
