Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[8065736.94262517],[-30.72203175]
150,[4875677.54195112],[-42.11650665]
250,[3991003.18329995],[-47.59090216]
350,[3508921.10625501],[-52.2701428]
450,[3170442.00714077],[-55.73984442]
550,[2821039.0807918],[-59.3286827]
650,[3026336.22419499],[-67.53588767]
750,[2807151.63428269],[-73.66084764]
850,[2576780.65945011],[-80.201037]
950,[2479226.70933546],[-85.71442739]
1050,[2307058.24754504],[-92.91265495]
