Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4760105.47707936],[-17.39589172]
150,[3264544.29239935],[-43.87313771]
250,[2550890.99303193],[-49.30370596]
350,[2140290.90629538],[-55.84018239]
450,[1853341.93573539],[-61.95640499]
550,[1643080.52420871],[-67.71339494]
650,[1451748.58116311],[-72.90583264]
750,[1313743.33138045],[-77.51595081]
850,[1187113.0212682],[-82.12689867]
950,[1108073.4552589],[-85.59412295]
1050,[1009442.62341049],[-91.07705766]
