Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10613814.26417455],[-20.38042776]
150,[4528381.20367588],[-14.12016762]
250,[2829922.88723264],[-6.00848232]
350,[2253339.48609372],[-3.09886809]
450,[1880750.99909767],[-0.16551385]
550,[1907082.3398809],[-9.43927614]
650,[1616456.54956636],[-12.50721796]
750,[1466994.04494473],[-18.4095676]
850,[1328639.66134958],[-25.91433325]
950,[1221514.31344611],[-31.05334379]
1050,[1073000.20359314],[-33.21807442]
