Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[7026897.8007475],[-46.29818473]
150,[3427327.6406049],[-54.23290456]
250,[2508914.6986332],[-55.45643196]
350,[2075968.78383941],[-58.33100915]
450,[1798694.83761684],[-61.70377239]
550,[1597792.74907842],[-65.44856552]
650,[1429889.19886706],[-69.68234655]
750,[1304850.81780636],[-73.59573001]
850,[1196445.17856021],[-77.83351188]
950,[1130462.39420255],[-80.76857452]
1050,[1062835.24325269],[-84.1753593]
