Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[3990375.80301669],[-15.10245679]
150,[2870805.06076864],[-37.33070163]
250,[2359393.53682635],[-40.0746593]
350,[2065498.0003852],[-44.42330116]
450,[1856016.80126742],[-49.43157715]
550,[1691365.1313264],[-54.49272846]
650,[1537237.9733368],[-59.34491913]
750,[1420699.26206931],[-63.81718085]
850,[1311536.60914838],[-68.47614823]
950,[1239258.63332325],[-71.65409732]
1050,[1136754.34478539],[-72.94680079]
