Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5974.20858078],[-9.99314629]
150,[6084.16077331],[-2.14007897]
250,[5847.96016659],[-3.97088096]
350,[5803.57542426],[-6.05331025]
450,[5811.42425006],[-7.27471125]
550,[5799.08778103],[-8.66578807]
650,[5772.54416122],[-10.45042553]
750,[5751.16409738],[-11.92162763]
850,[5720.84854547],[-13.54399812]
950,[5707.21206915],[-14.80834512]
1050,[5678.30054485],[-16.31045542]
