Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4071244.26371742],[-42.96658057]
150,[2310222.56139907],[-51.09836546]
250,[1679562.98293364],[-55.05939465]
350,[1364045.06428752],[-57.84947257]
450,[1163288.33722642],[-60.37478303]
550,[1026982.24983401],[-62.67449895]
650,[918201.02818083],[-65.08264832]
750,[841575.59863934],[-67.5436075]
850,[773103.45415583],[-70.01951271]
950,[731254.79517588],[-72.04684241]
1050,[694945.43992405],[-74.78871458]
