Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6359568.62392909],[-27.20916987]
150,[3450997.30977849],[-54.25537784]
250,[2548396.33729629],[-55.21630186]
350,[2127854.79308952],[-57.98398835]
450,[1864743.99217361],[-62.06227475]
550,[1675671.79894304],[-66.35519637]
650,[1508456.49449943],[-70.71183629]
750,[1379668.59551346],[-74.86142504]
850,[1267234.6788849],[-79.27015262]
950,[1194955.8704467],[-82.48876207]
1050,[1119054.57596284],[-86.67236219]
