Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10661565.77362651],[-33.15276259]
150,[6373847.2651634],[-46.75400064]
250,[4807834.82321854],[-57.60418285]
350,[3824604.97545513],[-66.18252407]
450,[3163082.63072677],[-72.7498779]
550,[2684493.37909439],[-78.08406755]
650,[2304533.11053653],[-83.12522924]
750,[2035245.44511358],[-87.13937189]
850,[1797229.84037859],[-91.13316958]
950,[1657252.18611239],[-94.03855268]
1050,[1504090.19295798],[-97.05861395]
