Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5316767.97029107],[-8.48635743]
150,[3941818.33285096],[-39.66218256]
250,[3109009.74262628],[-46.06582316]
350,[2626613.08708851],[-52.71548607]
450,[2285055.75380312],[-58.43467627]
550,[2036407.07150701],[-64.05794404]
650,[1810435.28158154],[-69.50209214]
750,[1643712.95992262],[-74.09605179]
850,[1489566.51817203],[-78.73263926]
950,[1393806.86861871],[-82.1163768]
1050,[1288580.06143703],[-86.61564308]
