Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6760.79812425],[2.75320139]
150,[5852.92561496],[-1.33844018]
250,[5825.73971393],[-4.45164734]
350,[5844.78283324],[-5.71459709]
450,[5815.67131519],[-7.33849448]
550,[5791.81658539],[-8.8203369]
650,[5780.43110412],[-10.44001141]
750,[5754.08101136],[-11.86672576]
850,[5732.56968782],[-13.59084195]
950,[5712.22226005],[-14.79144924]
1050,[5665.44379029],[-16.30465142]
