Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20193804.57895846],[-39.77826658]
150,[10319774.15479492],[-74.51995577]
250,[7023669.82478922],[-80.78164063]
350,[5404102.4675432],[-84.05995092]
450,[4125750.19174203],[-86.33568933]
550,[3410373.42006257],[-89.45459493]
650,[2845492.92097188],[-91.76055819]
750,[2533405.91838692],[-94.92429485]
850,[2205049.73309293],[-98.11301025]
950,[2078363.11090839],[-101.37072111]
1050,[1852741.50674798],[-102.80139475]
