Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[22404261.33528279],[-43.55927663]
150,[10440867.57211357],[-72.35334689]
250,[7490061.50731281],[-75.36083828]
350,[5665002.2746903],[-78.4232603]
450,[4376975.62646952],[-81.40385823]
550,[3708284.49900897],[-86.1466667]
650,[3187396.91992576],[-92.15249112]
750,[2816492.57063052],[-95.14825544]
850,[2514876.9473232],[-98.92310798]
950,[2314661.34335719],[-101.49288823]
1050,[2089684.98617117],[-104.3400233]
