Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16319348.47997188],[-58.262576]
150,[6361786.12313045],[-60.35078895]
250,[5072056.69971009],[-64.35093248]
350,[3902409.20678211],[-69.35175782]
450,[3013572.4410858],[-70.77767528]
550,[2905157.64397222],[-80.6939076]
650,[2853572.58265272],[-87.07448475]
750,[2375442.4497953],[-85.39453888]
850,[2324144.96469466],[-95.40808241]
950,[2118044.38863585],[-96.30467532]
1050,[1935602.75792623],[-99.03603477]
