Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[26612837.63861174],[-73.10721022]
150,[9457729.9602014],[-71.07911263]
250,[6052990.88192798],[-75.05406517]
350,[4167416.32863827],[-75.6033797]
450,[3221703.95332204],[-77.43025749]
550,[2479296.21807039],[-77.5286878]
650,[2063270.17861723],[-79.29426892]
750,[2088677.87154848],[-85.8160367]
850,[1840220.09402467],[-87.44781646]
950,[1554401.80605596],[-85.31218225]
1050,[1247963.97117704],[-84.28515829]
