Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[28611616.4565532],[-30.19598676]
150,[18366071.9844216],[-74.23608048]
250,[10905634.3744423],[-76.98580943]
350,[8199328.89212359],[-80.854501]
450,[6470557.22677149],[-83.78106126]
550,[5515159.93956356],[-87.13945934]
650,[4674448.29126706],[-91.24593715]
750,[4079131.09745942],[-93.90734486]
850,[3515801.66959598],[-95.95418335]
950,[3273717.81212543],[-99.07406129]
1050,[2837633.67093317],[-98.62001894]
