Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[22910980.73645311],[-47.93292126]
150,[10012141.05906172],[-74.49979168]
250,[6319410.08380927],[-76.80109476]
350,[5511323.1778577],[-83.29632204]
450,[4098245.06562964],[-83.65355054]
550,[3502906.10560905],[-89.66405776]
650,[3004069.98229234],[-91.50914298]
750,[2669382.23483919],[-93.8167185]
850,[2357579.01622986],[-96.15511891]
950,[2156050.95725437],[-97.7845704]
1050,[1958922.95270238],[-99.77036371]
