Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[15318769.20504573],[-32.27547378]
150,[6642392.38432127],[-58.18956846]
250,[5507596.76149179],[-68.32100772]
350,[5407941.19690953],[-77.38103232]
450,[4373111.77701139],[-82.93736484]
550,[3739752.42302113],[-87.53346207]
650,[3139281.62693698],[-90.89867924]
750,[2655952.27822827],[-89.62923925]
850,[2313509.55038254],[-92.66314099]
950,[1713886.83399423],[-90.90504829]
1050,[1835387.82378885],[-94.7421897]
