Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[26584683.71011056],[-71.27125203]
150,[9926474.5224354],[-76.52099242]
250,[5966033.53635409],[-76.94239726]
350,[5267919.32569656],[-82.02763002]
450,[3997643.90998186],[-81.64138347]
550,[3586213.93572091],[-88.25556517]
650,[3063925.51701437],[-91.63227089]
750,[2657150.14547788],[-92.71275695]
850,[2280709.9046684],[-92.39367203]
950,[2124817.90819477],[-95.09060002]
1050,[1558352.52608605],[-91.11540712]
