Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[27995466.54941855],[-70.41443261]
150,[10385856.13514991],[-70.56232275]
250,[7285563.25181292],[-80.85154973]
350,[5673223.75079765],[-83.74576138]
450,[4312504.63454102],[-86.31605167]
550,[3566384.2442387],[-88.2291287]
650,[3006913.46248815],[-90.77133694]
750,[2657318.32144467],[-92.96597938]
850,[2370912.66664619],[-97.36076633]
950,[2159470.37702117],[-99.40827773]
1050,[1896662.99456223],[-97.56327855]
