Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18725509.74138013],[-35.86575885]
150,[9668055.39362192],[-72.66825899]
250,[6019033.56945733],[-74.83779461]
350,[5370495.70632382],[-84.83773235]
450,[3984647.38955033],[-87.83738725]
550,[3345472.58457555],[-90.31166078]
650,[2794849.89723145],[-92.62473439]
750,[2028015.92243993],[-83.8981582]
850,[1847417.1186731],[-89.44184674]
950,[1913680.35570329],[-95.34575366]
1050,[1772156.09011478],[-99.60764849]
