Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19816666.94119082],[-40.73817451]
150,[10026541.87615161],[-76.43848546]
250,[6180451.86308042],[-77.18565478]
350,[5401152.7196688],[-85.05573339]
450,[3994082.16017587],[-87.69828974]
550,[3330243.57108531],[-89.99252451]
650,[2825978.54983827],[-93.35122457]
750,[2503636.50566087],[-95.15263156]
850,[2147690.02449267],[-96.13414201]
950,[2009594.13957673],[-99.06523532]
1050,[1778073.00797965],[-99.67855243]
