Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[28489501.03141899],[-71.47179035]
150,[10527906.34649254],[-74.59109482]
250,[7174406.07952403],[-80.22877259]
350,[5380082.2459569],[-82.06814943]
450,[4184320.52060852],[-85.58304862]
550,[3471803.50734858],[-88.44782466]
650,[2932495.88066305],[-91.4388642]
750,[2590764.98104845],[-94.0699371]
850,[2294991.7725804],[-96.534302]
950,[2086937.78286976],[-99.13711516]
1050,[1908750.06309225],[-101.20576859]
