Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[30655640.84356019],[-20.91666716]
150,[19679451.49658643],[-76.97502992]
250,[10766235.8552701],[-73.63625712]
350,[7218765.20407253],[-70.44216575]
450,[5930354.09319814],[-76.04414444]
550,[4593420.12521311],[-74.61390072]
650,[4393534.37316529],[-87.39586451]
750,[3961214.00262301],[-95.27080708]
850,[3342795.85166488],[-93.00369084]
950,[3229524.31666855],[-101.97762987]
1050,[2882765.24005626],[-103.37287643]
