Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[37330719.01820016],[-29.65134637]
150,[17792165.00056218],[-72.67875194]
250,[11407529.61070076],[-80.03387328]
350,[8186492.27294494],[-79.7959004]
450,[5920128.77547972],[-75.33160173]
550,[5325972.86253398],[-87.48717654]
650,[4350119.8208791],[-85.91643204]
750,[3950525.48537738],[-94.18422919]
850,[3467726.01543875],[-97.99609384]
950,[3014613.96467035],[-93.01190005]
1050,[2893498.27625716],[-103.89025837]
