Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[11809674.86576547],[-57.2642819]
150,[7064877.31429811],[-73.77288865]
250,[4023824.84383096],[-72.40141645]
350,[3274339.6613937],[-78.33590458]
450,[2573322.45386454],[-79.70707027]
550,[2297268.87136658],[-85.49428639]
650,[1937338.9120847],[-87.37470397]
750,[1747661.01332528],[-92.06283099]
850,[1491217.97028836],[-91.48527869]
950,[1400376.73876007],[-94.73828967]
1050,[1326465.20835177],[-101.18550243]
