Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[34447860.70938456],[-55.03013881]
150,[16311693.73402205],[-70.66103133]
250,[9973192.44747553],[-73.66901165]
350,[7525680.34404189],[-77.84559354]
450,[5127912.12131673],[-74.9619821]
550,[4486724.73769729],[-79.54128806]
650,[3812879.26922591],[-81.95826469]
750,[3661774.52629814],[-88.98549084]
850,[3214866.15183996],[-91.59831198]
950,[2987291.19512442],[-93.90865516]
1050,[2685154.7749175],[-95.52639398]
