Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[23111327.54285023],[-26.0696849]
150,[16276973.73359052],[-69.83084361]
250,[10323106.29809127],[-74.35099561]
350,[8074618.39566371],[-80.09562347]
450,[6066560.69365122],[-81.13923839]
550,[5456546.46634467],[-87.80113054]
650,[4617762.96924452],[-90.89195219]
750,[3913324.53603341],[-92.60838304]
850,[3477927.0762713],[-95.09046495]
950,[3171546.21837625],[-97.12081415]
1050,[2844919.01693025],[-98.39163682]
