Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[8037257.64522359],[-29.41403532]
150,[3824323.75443091],[-49.956738]
250,[2284475.65298413],[-52.16882721]
350,[3482861.10389188],[-61.39187476]
450,[3190411.8287599],[-65.89941695]
550,[1888065.8990638],[-59.27749283]
650,[1726194.20901901],[-63.13070239]
750,[2412175.06662367],[-74.89164299]
850,[2350882.62279914],[-78.19669166]
950,[2166431.22823659],[-81.39853509]
1050,[2147082.43129964],[-88.38646367]
