Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[25627047.42535096],[-67.86386653]
150,[10312192.13415684],[-71.73059996]
250,[7459196.0655811],[-76.45296866]
350,[5725420.86530455],[-79.71768682]
450,[4530697.84564151],[-84.72404212]
550,[3819242.92095892],[-88.46205041]
650,[3216507.8716084],[-92.62516876]
750,[2842558.17068608],[-95.39548103]
850,[2520309.06317802],[-98.78639416]
950,[2289628.90793208],[-101.28965052]
1050,[2096339.29506154],[-104.25527635]
