Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18691197.74569943],[-33.76066497]
150,[12739306.69465121],[-75.89710695]
250,[7301207.18228778],[-80.85289938]
350,[5659502.97642022],[-83.5705918]
450,[4295143.97880411],[-85.90112367]
550,[3621415.01441953],[-89.60669611]
650,[3061772.2067088],[-92.18963984]
750,[2686361.18797383],[-95.07071909]
850,[2378597.09496096],[-97.515734]
950,[2187152.36877507],[-99.73797694]
1050,[1970698.85133841],[-101.89084888]
