Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20893831.54519403],[-38.71245599]
150,[12603452.8390188],[-77.73849177]
250,[7143021.75466823],[-80.1715609]
350,[5415499.54336385],[-82.62655508]
450,[4120083.34298492],[-84.46963285]
550,[3516657.41193792],[-89.21455642]
650,[2956088.26914173],[-91.85794387]
750,[2592645.77537832],[-94.59883943]
850,[2295622.47276036],[-96.83060048]
950,[2105858.64212499],[-99.30890755]
1050,[1892330.82539044],[-100.78800118]
