Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[15141411.70502999],[-31.3958626]
150,[6926225.80038286],[-57.65052654]
250,[4108150.78383021],[-57.6439692]
350,[3718185.59387833],[-68.27807952]
450,[3201160.25027629],[-74.5333975]
550,[2407597.47740244],[-71.637236]
650,[2007096.13985613],[-73.32154129]
750,[1991841.00537998],[-81.86450101]
850,[1716960.21833926],[-83.12522295]
950,[1891622.47486576],[-91.26479251]
1050,[1556443.84559625],[-92.35665011]
