Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4644839.72331212],[-76.43067967]
150,[1812522.01172524],[-81.54794447]
250,[1132479.28253872],[-83.06583368]
350,[827365.67273348],[-84.22071031]
450,[654559.89929382],[-85.19011711]
550,[543873.71274154],[-86.14598031]
650,[456276.92698918],[-87.09112704]
750,[400496.00335386],[-87.93309732]
850,[352325.14400964],[-88.83748372]
950,[323101.24719467],[-89.51791302]
1050,[293297.21915615],[-90.25391152]
