Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17397595.93892812],[-30.98934924]
150,[5985514.90953987],[-26.92612673]
250,[4124379.90583653],[-28.95057445]
350,[3000116.87941403],[-26.84907353]
450,[2605705.36621645],[-22.21565959]
550,[2262994.49126331],[-28.88881402]
650,[1934255.37731725],[-36.19786975]
750,[1686265.00924253],[-40.35978826]
850,[1470861.00041752],[-44.5420164]
950,[1355214.1958849],[-47.66301377]
1050,[1221392.15451167],[-51.22795451]
