Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20896630.51618314],[-26.34893731]
150,[15755227.07183979],[-77.08544595]
250,[9284901.81034385],[-82.22246514]
350,[6943263.38050462],[-87.26454406]
450,[5279581.91550016],[-87.83929015]
550,[4391888.30433587],[-92.77627675]
650,[3725941.32846532],[-99.58696062]
750,[3211261.94762872],[-103.12393194]
850,[2799495.61042884],[-105.56512148]
950,[2574781.29692942],[-109.81285297]
1050,[2305813.30300207],[-112.19433785]
