Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[7881854.14729399],[-76.43761148]
150,[3016177.84895],[-79.96667243]
250,[1896031.35047802],[-81.27737269]
350,[1398227.54222066],[-82.96230089]
450,[1119739.96626207],[-84.81385869]
550,[935307.90259194],[-86.52452667]
650,[792122.97188314],[-88.51363156]
750,[695630.67612146],[-90.16490621]
850,[614155.44525904],[-92.02483281]
950,[563936.66458723],[-93.40618566]
1050,[515620.47103091],[-95.17177728]
