Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19019132.31050439],[-32.12096649]
150,[6614599.13511176],[-28.74656445]
250,[4452965.07141304],[-34.23457184]
350,[3195772.33577858],[-31.99282159]
450,[2792672.93872695],[-28.61164755]
550,[2401190.65537928],[-33.84784886]
650,[1983900.32074401],[-42.49506651]
750,[1765519.43419611],[-46.38958043]
850,[1534710.85878153],[-52.28970617]
950,[1410686.94735931],[-57.18226513]
1050,[1268400.1795158],[-63.33485009]
