Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17718733.74425141],[-52.11280732]
150,[7537212.99374291],[-77.03314965]
250,[4753992.26269286],[-82.83402953]
350,[3479428.31507619],[-86.66533038]
450,[2765604.41040099],[-90.8833701]
550,[2298274.28833714],[-94.22489656]
650,[1933299.63606998],[-97.58570626]
750,[1685456.58872584],[-100.36163039]
850,[1478420.51897938],[-103.43822273]
950,[1353598.98243321],[-105.65143388]
1050,[1275893.68966609],[-108.41959662]
